y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22
-7.195,2.069,2.496,2.323,4.116,16.832,15.638,13.537,15.76,11.528,-0.44,8.853,6.137,15.686,7.588,15.934,13.257,2.338,9.002,4.549,15.689,B,F
8.631,0.638,1.896,2.722,3.769,11.738,-0.146,-0.0,8.665,9.92,18.384,4.596,8.567,5.833,17.558,8.108,3.607,16.64,6.379,9.677,11.491,C,E
2.061,1.518,3.538,5.335,4.951,3.825,12.655,4.573,8.233,10.166,0.402,13.244,10.248,11.966,8.894,9.788,9.142,16.37,5.141,0.545,6.73,B,F
6.51,1.04,2.435,3.938,3.842,-1.229,5.617,10.063,10.249,6.325,3.945,13.317,18.124,4.973,-0.795,15.307,6.202,1.142,14.012,0.927,-0.049,B,E
-4.837,0.862,1.73,3.301,3.305,3.947,17.513,3.912,1.774,4.685,16.044,-0.445,17.081,3.898,3.581,4.911,7.153,17.554,6.588,16.699,-1.026,B,E
4.677,1.85,2.643,5.479,6.003,3.694,12.475,6.541,14.781,12.182,14.861,-2.806,3.443,1.435,22.115,5.478,16.906,7.302,1.509,7.56,7.554,B,F
5.088,3.395,3.191,5.121,6.353,10.299,10.844,5.277,7.64,8.861,5.541,10.444,7.224,4.361,8.172,16.749,7.392,3.942,9.852,13.382,12.043,A,E
4.992,-0.325,1.315,1.647,3.815,9.904,3.24,9.208,16.098,2.135,12.619,1.535,19.566,11.206,-0.461,11.513,5.331,3.388,-0.63,3.028,8.862,B,F
21.633,3.924,3.964,5.521,5.926,12.523,7.962,14.262,11.066,-2.323,15.418,11.519,-0.156,9.586,11.159,4.443,9.013,4.663,-0.267,17.934,4.524,A,D
-4.184,-0.598,0.742,1.145,4.09,4.058,9.873,4.394,19.549,12.91,8.285,7.601,14.225,19.035,8.903,12.495,16.464,-4.63,15.6,11.374,10.779,A,F
0.445,0.902,1.079,3.279,3.952,21.444,12.07,9.854,1.552,-1.492,10.427,9.457,2.849,9.953,8.989,6.294,8.992,8.868,11.653,12.111,7.217,B,E
3.852,0.849,1.942,3.616,3.678,15.905,6.073,16.863,0.785,15.012,5.616,22.715,3.768,3.712,16.287,1.733,-5.924,11.149,5.202,8.619,13.516,B,E
15.605,1.935,1.64,2.835,4.162,12.584,2.849,5.335,2.284,16.813,5.171,5.107,11.63,12.273,-0.25,9.416,6.357,9.726,13.405,5.427,14.858,A,D
-2.405,1.494,2.123,3.021,4.086,1.094,14.746,10.015,7.857,7.231,3.87,4.901,2.909,15.888,5.385,10.185,15.835,6.83,8.207,13.865,1.507,A,F
19.462,1.173,2.671,4.086,4.403,-5.375,2.085,4.122,6.755,17.056,4.4,13.721,6.259,7.95,14.87,4.794,2.96,4.62,21.009,15.079,6.254,C,D
4.02,2.556,2.675,4.515,5.32,3.133,9.932,18.646,5.449,-0.687,5.761,8.804,12.733,17.271,5.009,15.772,4.946,6.516,5.808,11.732,6.329,C,F
7.214,1.733,1.392,3.211,5.313,15.852,15.454,15.045,13.623,13.062,-4.785,6.767,9.008,8.632,6.415,10.035,11.584,5.747,12.651,0.039,16.631,C,D
8.472,1.649,2.902,3.919,4.849,12.186,4.645,0.154,9.1,12.72,16.093,8.898,6.995,14.193,19.395,3.199,7.352,13.27,5.16,3.494,10.164,B,F
-5.419,0.519,0.686,2.02,2.958,9.706,12.782,1.156,9.169,8.305,3.907,4.908,6.168,13.813,11.699,4.333,6.835,16.887,7.285,-1.388,13.22,B,E
12.759,2.374,3.56,4.41,4.599,2.088,8.615,8.041,14.022,12.095,6.059,14.798,16.365,8.569,0.184,12.308,7.948,4.678,15.992,0.21,1.009,A,D
-1.84,1.094,1.015,3.306,2.812,7.0,17.072,8.71,5.474,9.865,16.536,0.251,14.587,5.272,5.68,11.969,11.031,13.277,4.231,14.019,0.576,A,D
-1.005,0.093,2.134,2.513,3.37,0.264,8.63,1.528,8.476,12.166,13.824,-2.54,0.025,4.005,12.562,6.165,15.177,6.999,5.893,1.397,1.424,C,F
0.076,0.809,2.248,3.405,5.125,5.992,11.553,0.169,7.022,7.008,1.156,13.741,16.332,2.549,9.134,14.606,4.595,7.962,11.602,18.817,8.038,C,E
1.687,-0.254,0.633,2.941,3.771,11.091,7.695,6.995,4.146,4.115,8.326,6.256,14.304,4.125,2.288,10.381,4.83,0.971,4.942,-0.205,6.919,B,E
12.804,0.273,1.807,2.984,2.973,11.911,2.415,5.328,8.421,2.538,15.451,5.183,3.048,4.088,10.845,-1.251,15.57,5.434,-2.44,8.362,9.781,A,D
-2.005,1.322,1.258,1.705,3.214,7.416,11.294,5.118,13.428,6.049,11.798,2.606,11.832,10.514,7.16,13.511,8.039,4.408,19.099,5.319,10.917,A,F
9.899,1.184,1.854,4.206,4.253,12.977,11.714,8.959,0.038,4.403,9.849,5.082,5.256,8.268,7.219,14.284,7.346,7.359,12.505,15.363,5.1,B,D
6.712,0.524,2.777,3.209,2.479,7.084,6.259,17.607,1.117,9.831,0.745,11.909,9.505,6.09,14.663,-0.005,-0.176,20.194,11.48,1.509,12.59,C,D
1.693,1.16,2.263,3.065,3.799,2.625,5.392,5.685,-1.884,16.373,7.932,10.285,9.121,4.647,-0.476,5.791,9.767,7.082,10.544,5.663,15.101,C,F
5.243,1.74,2.031,2.697,4.766,5.06,6.007,18.632,11.477,6.334,13.699,11.79,5.663,19.896,6.872,10.108,18.397,3.975,8.048,16.26,2.626,A,E
12.626,1.82,2.253,3.811,4.554,4.179,-0.73,1.857,6.415,9.96,6.194,12.835,8.359,4.758,7.672,2.639,-0.503,3.469,17.818,16.37,8.512,B,E
13.018,-0.316,0.842,1.521,4.281,9.187,5.074,9.556,4.748,4.696,6.45,3.199,13.262,14.106,1.138,13.527,9.127,13.235,5.075,5.222,10.336,A,D
-9.381,-0.998,0.307,0.859,2.066,12.353,14.321,17.843,22.441,14.37,4.178,4.519,10.271,8.575,7.457,13.205,4.283,-1.11,14.759,0.553,13.068,B,E
16.253,-0.289,0.622,2.152,4.018,19.141,-6.848,-3.649,14.719,9.419,15.096,3.52,0.155,6.322,13.953,3.509,-1.068,18.869,4.573,9.866,12.788,C,E
4.085,0.905,1.429,2.834,4.206,2.257,5.142,3.999,14.759,4.955,-0.382,6.179,8.999,10.064,11.388,5.13,6.8,10.371,4.63,-0.818,6.166,A,E
6.475,1.635,2.468,3.98,6.007,-1.428,9.04,9.362,14.121,8.774,2.349,12.9,8.942,5.75,6.905,11.483,9.374,5.665,8.657,-0.623,-4.62,A,E
-1.094,1.011,1.694,2.994,3.417,7.097,15.897,7.905,3.223,3.732,8.316,1.523,18.44,-0.681,5.235,10.307,7.268,7.784,12.691,11.693,4.637,A,D
-0.3,2.201,2.847,4.24,4.504,1.879,10.731,3.658,9.005,13.23,11.582,7.434,5.378,4.197,10.949,7.202,16.564,6.174,-0.131,8.254,10.197,A,E
3.254,1.11,1.729,3.339,3.857,12.718,8.489,8.855,12.475,14.31,4.383,10.527,14.977,1.853,0.967,17.82,5.768,9.06,12.223,22.033,8.743,B,F
-4.107,-0.344,0.027,2.59,2.09,10.087,8.596,5.938,16.635,3.689,16.564,8.063,17.723,9.166,6.276,15.733,2.599,4.998,1.035,1.002,3.903,A,E
12.78,1.579,2.367,3.138,5.506,16.152,-0.471,13.353,5.354,1.832,19.102,11.07,4.102,6.576,8.781,5.277,10.564,5.063,0.97,9.069,11.034,B,F
-3.547,1.31,3.479,3.647,3.925,4.968,12.033,5.537,17.062,17.816,7.602,6.633,10.096,14.607,7.386,15.417,15.905,-1.899,16.494,6.637,13.146,C,E
-4.584,-0.466,1.198,1.771,2.91,10.172,16.707,13.342,-3.916,1.731,11.361,11.768,2.513,15.878,8.118,10.669,3.535,6.761,11.67,12.894,3.937,B,D
0.793,1.354,2.01,3.137,3.61,15.838,10.599,16.508,-1.196,20.9,0.454,13.389,5.956,8.387,17.515,0.054,4.84,12.948,8.002,10.524,8.625,C,F
6.666,0.938,2.301,2.576,4.436,4.298,2.585,8.876,5.938,15.84,5.464,8.939,7.048,2.092,1.934,11.145,22.584,12.402,12.147,11.097,9.487,B,F
7.087,1.019,1.124,2.809,3.357,6.314,2.492,17.691,6.275,4.414,8.011,13.31,0.674,19.666,12.196,7.525,15.123,14.903,5.551,9.21,0.349,A,E
7.765,1.589,3.115,3.838,3.96,1.151,3.431,5.844,5.145,9.527,2.342,11.421,9.527,3.563,16.337,4.727,3.244,4.368,16.612,18.468,10.289,B,F
2.368,-0.451,0.278,1.703,2.523,6.616,8.547,11.902,4.59,14.38,-0.132,6.555,11.342,12.368,5.996,16.663,4.348,12.868,-0.221,6.338,9.911,A,D
0.881,1.234,2.693,2.988,3.893,13.297,11.857,12.319,18.307,12.947,-1.004,-2.918,9.188,9.863,11.942,19.51,13.305,5.649,8.91,2.054,11.343,C,E
15.463,4.553,5.28,6.388,6.399,14.283,3.279,2.18,15.467,7.938,19.339,15.078,9.345,8.281,16.962,4.078,-4.384,14.957,5.668,8.907,10.162,A,E
-5.732,0.432,0.534,2.242,2.45,12.324,11.188,5.11,11.54,2.915,-0.053,7.328,9.573,10.934,9.647,2.743,8.555,18.024,5.894,-7.34,9.222,A,F
3.065,0.654,1.39,1.404,2.794,3.238,8.597,4.956,15.312,9.599,5.499,15.511,16.885,7.345,3.443,11.009,11.934,6.698,10.546,0.175,-4.542,C,D
-11.048,-0.192,0.709,2.412,3.469,7.244,19.239,10.025,6.712,2.07,12.914,-7.008,15.669,4.404,4.216,10.205,10.504,9.133,10.512,12.681,2.08,A,F
0.633,1.142,1.741,2.365,3.337,1.46,12.517,1.141,12.383,12.173,15.216,3.478,0.567,7.002,16.782,4.229,14.292,9.665,3.784,1.492,6.8,C,D
14.538,0.742,2.435,3.803,3.956,10.902,7.194,2.672,4.554,10.355,3.364,10.757,10.49,-2.699,4.965,13.211,10.559,6.193,15.226,16.214,12.725,B,D
-1.841,-0.051,0.44,1.974,2.769,12.087,7.798,4.389,12.084,0.258,21.148,3.302,19.166,6.976,1.798,14.432,6.469,2.712,1.533,3.626,6.32,B,E
11.803,1.421,2.601,3.607,5.191,13.373,1.86,12.018,0.826,8.8,14.83,8.702,1.808,4.105,5.303,6.91,15.097,3.985,-1.26,11.348,5.098,B,F
3.962,0.081,1.368,3.287,3.301,6.913,7.961,3.574,22.225,17.641,4.75,5.044,18.411,11.646,6.592,13.989,7.915,-0.365,13.041,8.28,19.648,C,E
8.769,1.612,2.644,4.037,4.617,14.666,13.668,9.241,2.926,2.933,9.107,7.529,2.278,11.039,9.904,12.175,3.109,14.592,14.024,6.102,6.171,C,D
0.44,-0.168,0.715,3.416,2.836,13.847,9.892,18.535,3.497,15.569,3.45,14.08,9.864,3.557,14.674,0.265,0.104,14.383,0.594,9.156,11.115,C,F
2.532,-0.435,1.521,2.116,2.698,7.717,6.164,9.591,-2.172,13.233,5.916,5.866,6.294,0.352,8.338,4.379,16.575,4.765,10.375,8.171,13.874,C,E
8.102,0.551,1.866,2.621,3.906,4.509,3.581,7.977,7.602,1.898,3.726,11.489,5.314,17.25,7.945,7.881,12.996,11.312,7.063,13.4,6.306,B,F
10.383,-1.392,-0.627,1.095,2.802,-0.704,1.982,7.718,8.537,10.36,12.099,14.253,4.496,1.863,10.42,2.523,6.653,-0.129,11.783,16.3,8.929,B,D
4.465,1.012,1.654,2.9,3.806,5.752,6.074,16.234,2.594,12.651,10.544,7.502,10.093,7.321,2.678,15.48,4.658,8.767,7.406,12.292,5.75,B,E
-8.396,1.671,1.232,2.842,4.134,17.162,19.989,18.459,11.835,8.467,-1.118,6.074,6.073,9.223,4.568,18.672,7.713,-0.918,10.115,10.432,10.345,B,F
24.438,1.476,1.346,3.694,4.83,10.396,-1.613,4.401,10.809,12.169,11.735,4.74,11.478,16.568,16.83,2.64,1.611,9.748,7.069,6.432,13.339,C,D
-5.079,1.258,2.248,3.526,3.691,2.107,22.074,5.383,10.412,9.75,-2.531,9.86,11.271,12.163,10.65,3.245,2.708,17.066,4.441,0.653,8.497,C,D
2.664,2.014,3.092,4.472,4.673,5.867,9.123,11.212,15.614,7.189,7.583,15.122,7.211,12.18,-1.049,12.885,5.45,8.183,9.83,-0.862,0.48,A,F
-8.269,1.483,1.606,2.87,3.25,7.044,13.312,9.359,8.81,4.468,14.231,3.27,17.167,4.086,3.597,11.141,12.956,7.118,12.353,14.642,-2.514,C,E
-9.209,-2.065,0.831,1.936,2.57,7.008,17.567,6.197,12.607,12.563,16.919,1.633,-1.775,8.069,17.587,-1.653,13.268,13.061,4.071,7.805,0.788,C,E
13.317,2.4,2.366,3.949,4.534,12.505,8.511,0.876,7.534,7.982,4.937,11.451,13.478,0.439,8.724,17.579,12.714,7.473,11.726,12.276,10.696,A,D
7.583,3.697,2.735,5.222,5.679,16.053,6.188,8.375,8.107,-1.657,15.433,2.627,15.094,8.786,5.738,9.831,3.205,-1.621,0.484,5.991,-0.398,B,E
-1.153,-0.846,-0.484,1.387,1.673,13.424,7.469,19.744,11.507,4.693,11.896,6.695,1.78,8.142,11.649,2.051,13.483,2.746,0.148,10.911,6.424,B,F
0.501,2.379,3.189,4.32,4.398,0.773,10.928,7.74,14.699,11.114,8.72,6.729,10.636,14.212,9.215,11.693,7.423,2.97,16.664,9.461,14.997,B,E
-10.713,0.926,1.193,2.54,4.3,14.262,18.256,15.266,4.901,10.077,13.998,13.362,1.462,10.496,9.181,20.67,8.746,12.616,13.053,12.306,13.037,A,F
13.901,0.219,1.761,3.401,3.383,17.152,2.944,21.755,9.748,10.641,1.629,17.468,6.316,15.169,15.241,2.557,0.269,15.891,2.451,4.921,14.582,A,D
15.512,2.197,2.961,4.355,5.895,10.077,-0.443,15.595,-2.31,17.091,10.004,7.935,13.447,2.823,5.403,4.862,17.384,5.0,16.159,5.073,17.593,B,E
9.179,2.009,1.957,4.419,4.48,1.243,3.964,10.542,10.85,2.245,2.758,11.018,4.185,17.673,12.997,11.948,9.733,17.777,4.994,13.46,5.244,C,E
4.597,0.341,1.7,2.856,3.253,3.239,0.554,2.295,7.317,19.228,9.667,9.578,0.923,1.523,13.44,6.817,7.342,6.578,12.7,15.69,4.761,C,E
5.924,2.608,3.979,3.618,4.861,7.178,6.776,12.557,3.572,11.484,7.789,10.91,12.704,12.168,-0.039,18.721,9.726,11.205,9.232,11.044,15.038,B,F
3.152,0.805,1.859,2.944,3.61,16.248,10.388,19.455,15.194,12.562,2.694,5.828,6.237,5.789,5.591,14.641,-0.597,-0.017,11.318,-2.817,16.681,C,D
4.925,2.421,3.306,3.983,4.956,14.951,6.447,1.359,14.649,6.844,18.965,8.875,3.927,4.312,17.412,7.042,-1.538,7.044,3.139,5.24,18.366,C,F
0.076,-0.712,1.452,2.542,2.516,12.023,12.848,-0.608,9.583,4.959,2.9,11.24,9.421,15.692,12.197,1.465,5.223,13.488,5.54,4.918,14.621,B,D
0.066,-0.688,1.201,1.695,2.984,1.681,7.175,12.731,13.799,13.272,4.419,15.629,9.556,9.197,2.155,11.426,8.483,1.949,10.479,5.257,-2.227,A,E
8.162,0.959,2.202,3.837,4.055,8.905,11.589,6.002,5.014,0.767,9.552,-2.818,14.996,1.062,7.118,8.28,12.376,10.513,11.172,19.344,1.604,B,D
-1.879,-0.26,1.416,2.973,2.549,-0.555,10.99,2.793,13.551,8.833,13.135,1.213,3.698,2.296,16.826,0.83,12.661,10.198,7.603,0.733,-0.852,B,E
1.62,1.252,2.172,3.109,4.059,11.401,10.27,4.835,11.363,9.969,5.087,11.472,11.668,1.538,9.809,13.351,5.671,5.881,12.256,13.679,8.81,C,E
16.254,2.01,1.59,3.496,4.754,13.775,6.187,11.999,14.544,2.185,17.735,2.44,17.561,14.073,-2.668,9.297,7.856,0.778,2.362,2.167,0.729,B,D
16.381,0.841,2.029,2.205,4.356,13.884,2.961,7.56,4.251,-1.37,20.842,10.511,0.922,1.578,2.293,0.885,13.098,5.485,2.043,10.564,6.267,A,D
-6.757,0.767,2.33,1.637,3.322,7.234,11.238,9.413,14.624,13.764,6.932,4.552,16.555,9.894,10.482,8.192,7.94,0.383,20.231,10.055,8.918,C,E
-8.312,-0.207,1.157,2.028,2.157,15.84,14.123,13.204,-1.17,3.55,9.148,13.747,-1.989,12.264,8.778,11.16,3.575,9.709,15.33,12.116,-2.851,A,E
0.101,-0.406,0.791,1.999,3.509,12.883,7.565,13.32,6.248,11.613,2.39,16.171,8.489,3.567,11.251,2.298,2.94,15.193,10.3,7.586,13.447,A,E
2.025,0.717,1.57,2.061,3.664,9.753,3.876,13.559,6.785,14.716,8.141,8.692,12.37,7.048,1.952,6.032,20.368,9.165,19.84,6.609,18.76,C,F
4.416,0.432,1.731,2.723,3.768,1.709,7.185,13.346,9.292,-0.133,7.739,7.838,-0.265,20.806,6.447,9.253,15.448,7.588,8.836,12.681,-2.985,B,F
9.222,0.723,0.375,2.738,4.406,5.923,1.069,0.19,1.022,17.244,7.872,13.502,-1.165,4.948,9.966,-2.188,-0.055,2.766,16.525,16.597,8.653,C,E
-2.189,1.595,1.483,2.353,3.55,6.52,11.394,13.836,9.619,6.902,3.769,9.237,11.488,15.371,7.646,12.928,1.844,9.748,9.332,8.295,8.66,C,F
11.58,1.983,3.79,4.598,5.527,17.307,12.743,15.325,17.174,7.39,2.879,10.489,10.593,8.026,6.84,16.704,9.335,2.429,10.21,4.245,20.788,B,D
5.553,1.307,2.054,3.381,5.09,10.649,6.369,3.786,16.145,14.954,9.775,8.372,3.87,8.629,20.381,4.071,9.674,16.491,8.335,7.665,11.201,C,F
0.236,1.653,1.867,3.553,3.828,6.3,12.343,-3.605,10.618,6.845,-2.176,7.602,8.049,16.609,13.129,5.737,2.649,13.938,5.141,-4.184,10.471,A,E
5.014,1.661,3.167,3.79,4.691,-0.432,6.937,11.131,14.56,12.103,7.128,12.314,11.469,7.713,-2.055,14.72,14.859,0.094,12.281,-2.952,-1.679,A,E
3.222,3.493,3.739,4.208,6.126,4.895,10.822,1.956,4.065,8.472,10.749,-1.279,22.438,-0.496,4.643,9.154,10.005,15.365,7.892,16.023,4.819,B,F
-4.048,0.061,1.369,2.713,4.227,3.458,13.894,2.885,12.018,7.342,7.946,-3.031,-2.179,3.105,12.732,3.113,13.211,10.026,4.995,4.611,5.058,C,E
-8.043,-1.249,-0.236,0.618,1.863,9.78,10.446,5.266,4.765,9.487,3.773,11.325,15.916,4.68,11.344,12.976,8.682,6.793,12.447,18.342,15.417,A,F
3.026,1.085,1.863,2.396,3.781,4.485,6.226,8.883,11.592,-4.531,9.977,3.57,18.877,14.285,7.699,10.994,0.747,4.455,-1.451,1.326,8.785,A,E
23.717,2.57,2.981,4.883,4.201,8.441,-2.182,13.964,2.4,3.18,19.646,6.195,6.885,2.908,9.325,-3.653,15.312,2.408,1.287,13.276,6.376,A,D
12.338,2.225,2.685,4.179,4.078,10.595,9.171,9.743,13.657,11.015,13.892,6.693,15.367,11.907,8.838,15.216,12.453,-4.06,11.486,7.209,16.12,B,D
-10.305,0.042,2.948,2.336,3.345,15.503,16.561,15.024,-0.85,2.147,8.035,12.182,-4.428,9.047,15.49,14.069,7.479,7.023,7.861,16.167,4.623,A,F
4.447,1.737,2.956,4.94,4.285,13.751,8.35,17.555,6.083,14.813,5.111,21.827,11.408,5.155,9.45,1.136,-1.019,13.459,11.382,9.392,13.11,B,E
3.742,0.488,1.448,2.47,2.349,8.374,2.17,8.459,2.834,10.486,5.92,13.55,14.877,8.565,3.645,9.851,19.945,11.039,14.229,11.166,12.334,B,F
14.755,0.936,1.745,3.552,3.858,4.384,5.01,13.76,6.85,-6.243,5.627,7.445,1.001,16.734,12.296,7.446,13.281,12.51,4.52,18.354,-1.942,B,D
18.247,0.679,2.157,3.352,3.951,1.987,2.255,8.248,4.183,8.069,5.174,12.501,5.8,0.865,12.146,1.865,4.027,6.196,12.621,12.893,4.379,A,D
6.101,1.334,2.525,3.114,4.907,-0.295,5.394,12.951,7.795,4.778,4.568,10.873,8.701,13.108,3.651,13.811,4.588,11.504,3.008,10.997,11.441,B,F
-20.042,-1.011,-0.188,0.514,1.405,12.761,21.421,17.41,13.275,13.752,2.151,9.038,13.962,5.377,8.036,11.612,9.608,2.663,8.74,2.215,15.429,C,E
1.388,-0.104,1.221,2.308,3.42,20.054,6.588,-0.489,13.611,9.378,15.256,3.742,6.135,7.521,16.292,1.684,8.633,10.041,7.554,9.869,15.212,A,E
6.144,2.201,3.091,3.888,5.531,6.982,17.659,-0.499,14.791,5.38,-3.211,10.384,9.83,8.234,11.71,7.557,7.955,12.124,6.566,1.78,12.679,A,D
5.396,1.124,2.794,3.07,4.324,2.858,3.869,11.951,9.258,6.552,0.332,14.188,10.401,8.772,-0.786,9.652,11.562,-0.253,8.652,3.459,-0.152,A,F
-5.948,1.117,1.856,1.828,4.314,4.718,14.445,8.429,8.341,6.036,10.267,-1.893,14.006,5.036,6.415,3.523,9.562,16.212,6.22,16.055,11.719,C,E
-0.891,0.07,1.275,2.103,3.349,6.314,14.715,-1.103,13.677,11.706,14.093,-2.081,3.14,6.682,9.324,-2.611,12.452,10.142,1.725,4.47,-1.236,B,D
-3.515,-0.293,0.736,2.242,3.537,3.679,9.872,6.31,9.859,13.454,7.804,11.511,15.513,2.365,9.479,13.749,7.724,12.322,11.081,13.025,12.497,C,F
14.346,1.391,3.945,4.056,4.647,10.624,7.871,9.863,10.429,-2.005,15.945,4.039,14.387,12.309,3.482,9.925,6.0,5.779,-1.64,0.169,4.048,A,D
14.862,1.71,4.198,5.738,6.043,18.375,2.583,12.033,0.762,5.253,19.403,7.703,2.637,5.449,8.869,-1.452,14.867,6.507,5.231,13.903,4.281,A,E
0.559,1.431,2.617,3.415,3.57,5.948,8.009,7.96,16.189,12.335,4.589,5.207,16.47,17.061,7.137,7.5,7.966,-3.677,16.904,4.179,19.377,C,E
0.394,0.527,3.36,2.189,3.006,13.056,7.314,9.139,0.293,9.48,9.412,6.395,-0.287,11.623,10.82,10.458,2.156,2.584,6.562,14.14,4.56,A,F
9.997,0.746,0.648,3.346,2.646,14.427,6.623,13.7,0.387,12.665,4.261,16.081,5.946,12.727,13.876,5.401,1.04,16.148,3.412,9.223,11.459,B,D
11.333,1.17,2.14,3.12,4.03,12.188,7.418,6.329,0.03,15.916,12.582,1.859,2.405,4.471,1.497,10.861,23.687,11.208,15.13,6.336,13.792,B,D
2.004,-2.05,-1.16,-0.374,1.365,3.86,4.371,14.849,7.069,1.463,9.478,3.387,3.478,14.77,14.866,10.445,14.071,8.313,12.223,14.285,0.391,A,D
6.827,0.927,1.796,3.672,4.44,6.889,4.616,6.609,3.904,9.134,15.565,9.976,6.782,2.294,13.628,5.424,8.282,6.148,20.671,13.562,11.295,C,F
11.141,1.746,2.493,4.061,4.933,7.056,1.14,15.253,6.175,6.983,1.91,10.376,7.279,9.636,6.304,9.933,9.579,9.021,5.119,13.18,10.186,A,F
-1.6,2.457,3.366,3.603,5.355,13.968,14.982,11.456,15.389,14.486,1.595,7.539,10.98,7.098,5.646,12.615,6.629,-4.11,12.72,3.891,15.938,B,E
7.519,1.166,2.327,2.358,4.029,15.879,1.291,-1.203,20.56,11.467,15.035,12.65,6.888,9.515,14.689,6.308,2.676,17.435,8.993,6.216,12.615,B,E
0.455,1.159,2.756,3.997,4.852,0.062,13.351,-0.392,11.152,3.015,2.598,18.216,13.295,13.969,12.693,10.241,3.952,13.753,5.287,-0.585,8.373,B,E
