"ID","Desc","Water","Calories","Protein","Fat","Carbs","Fiber","Sugar","Calcium","Potassium","Sodium","VitaminC","Chol","Portion"
5312,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV",61.79,211,19.67,12.67,3.34,0.6,2.04,28,190,615,0,126,"1 piece"
5681,"CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,CKD,BRSD",68.62,164,23,7.96,0,0,0,12,290,197,0,126,"3 oz"
17117,"VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD",56.4,228,32.06,10.14,0,0,0,35,309,95,0,126,"3 oz"
15025,"EEL,MIXED SPECIES,RAW",68.26,184,18.44,11.66,0,0,0,20,272,51,1.8,126,"3 oz"
17378,"LAMB,NZ,IMP,TONGUE - SWISS CUT,CKD,SOAKED & SIMMRD",58.74,272,17.51,22.04,0.86,0,0,6,132,52,0,126,"3 oz"
15149,"CRUSTACEANS,SHRIMP,MXD SP,RAW (MAYBE PREVIOUSLY FROZEN)",83.01,71,13.61,1.01,0.91,0,0,54,113,566,0,126,"1 medium"
17108,"VEAL,LOIN,LN,CKD,BRSD",56.96,226,33.57,9.15,0,0,0,32,297,84,0,125,"3 oz"
5690,"CHICKEN,DK MEAT,THIGH,MEAT & SKN,W/ ADDED SOLN,CKD,BRSD",63.97,215,20.7,14.62,0.21,0,0,12,259,185,0,125,"3 oz"
21466,"FAST FOODS,FRIED CHICK,THIGH,MEAT ONLY,SKN & BREDING REMOVED",64.96,178,23.21,9.41,0.24,0,0,24,248,577,0,125,"1 thigh, without skin"
23415,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,HEART,RAW",78.07,105,18.52,3.4,0,0,0,4,275,86,0,124,"4 oz"
5679,"CHICKEN,DK MEAT,DRUMSTK,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD",69.5,146,25.34,5,0,0,0,12,250,190,0,124,"1 drumstick, without skin"
13321,"BEEF,VAR MEATS&BY-PRODUCTS,HEART,RAW",77.11,112,17.72,3.94,0.14,0,0,7,287,98,2,124,"1 oz"
5684,"CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,CKD,BRSD",46.96,403,12.26,38.94,1,0,0,14,146,139,0,124,"1 oz"
21383,"BURGER KING,CROISSAN'WICH W/ SAUSAGE,EGG & CHS",48.1,308,12.09,21.78,15.9,1.8,3.12,90,158,577,0,123,"1 sandwich"
21014,"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",48.1,308,12.09,21.78,15.9,1.8,3.12,90,158,577,0.1,123,"1 sandwich"
17181,"GAME MEAT,RABBIT,WILD,CKD,STWD",61.37,173,33.02,3.51,0,0,0,18,343,45,0,123,"3 oz"
5341,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT ONLY,CKD,ROTISSERIE,ORI",61.24,205,25.34,11.54,0,0,0,38,309,661,0,123,"1 serving,  (3 oz)"
7278,"HORMEL PILLOW PAK SLICED TURKEY PEPPERONI",47.84,243,30.99,11.52,3.78,0,0,26,449,1858,0,123,"1 serving"
1034,"CHEESE,PORT DE SALUT",45.45,352,23.78,28.2,0.57,0,0.57,650,136,534,0,123,"1 cup, diced"
13341,"BEEF,VAR MEATS&BY-PRODUCTS,TRIPE,RAW",84.16,85,12.07,3.69,0,0,0,69,67,97,0,122,"1 oz"
35009,"WHALE,BELUGA,MEAT,DRIED (ALASKA NATIVE)",22.39,327,69.86,5.34,0,0,0,22,800,220,0,122,"1 strip"
5683,"CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD",67.86,164,24.23,7.73,0,0,0,10,268,177,0,122,"1 thigh, with skin"
5169,"TURKEY,SKN FROM WHL,(LIGHT & DARK),RAW",48.38,407,12.96,38.93,0.16,0,0.1,13,124,62,0,122,"1 oz"
17184,"GAME MEAT,SQUIRREL,CKD,RSTD",62.07,173,30.77,4.69,0,0,0,3,352,119,0,121,"3 oz"
17393,"LAMB,NZ,IMP,NECK CHOPS,LN,CKD,BRSD",54.64,264,31.4,15.36,0,0,0,58,289,97,0,121,"3 oz"
10089,"PORK,FRSH,SPARERIBS,LN&FAT,CKD,BRSD",40.42,397,29.06,30.3,0,0,0,47,320,93,0,121,"3 oz"
5737,"TURKEY,RTL PARTS,DRUMSTK,MEAT & SKN,CKD,RSTD",62.57,197,28.21,9.37,0,0,0,16,254,112,0,120,"3 oz"
5356,"CHICKEN,BROILER,ROTISSERIE,BBQ,SKIN",47.81,378,15.19,35.15,0.7,0,0.7,34,223,335,0,120,"1 serving"
7005,"BLOOD SAUSAGE",47.3,379,14.6,34.5,1.29,0,1.29,6,38,680,0,120,"4 slices"
7928,"SAUSAGE  CHICK  BF  PORK  SKINLESS  SMOKED",60.5,216,13.6,14.3,8.1,0,1.9,100,246,1034,0,120,"1 link"
17373,"LAMB,NZ,IMP,HEART,RAW",77.84,105,18.09,3.68,0,0,0,5,277,94,0,119,"4 oz"
13345,"BEEF,CURED,BRKFST STRIPS,CKD",26.2,449,31.3,34.4,1.4,0,0,9,412,2253,0,119,"3 slices"
7911,"LIVERWURST SPRD",53.53,305,12.38,25.45,5.89,2.5,1.65,22,170,700,3.5,118,".25 cup"
11658,"SPINACH SOUFFLE",70.73,172,7.89,12.95,5.9,0.7,1.85,165,231,566,7.3,118,"1 cup"
5723,"TURKEY,RTL PARTS,DRUMSTK,MEAT ONLY,CKD,RSTD",65.14,173,28.61,6.52,0,0,0,17,257,112,0,118,"3 oz"
17091,"VEAL,COMP OF RTL CUTS,LN,CKD",60.16,196,31.9,6.58,0,0,0,24,338,89,0,118,"3 oz"
17105,"VEAL,LOIN,LN&FAT,CKD,BRSD",52.02,284,30.19,17.21,0,0,0,28,280,80,0,118,"3 oz"
5357,"CHICKEN,BROILER,ROTISSERIE,BBQ,BACK MEAT & SKN",59.41,251,20.29,18.86,0.4,0,0.4,33,254,509,0,118,"3 oz"
18155,"COOKIES,BUTTER,COMMLY PREP,ENR",4.6,467,6.1,18.8,68.9,0.8,20.24,29,111,282,0,117,"1 oz"
23445,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TRIPE UNCKD,RAW",82.19,77,14.86,1.98,0,0,0,112,217,81,0,117,"4 oz"
17151,"GAME MEAT,BEAVER,CKD,RSTD",57.92,212,34.85,6.96,0,0,0,22,403,59,3,117,"3 oz"
5693,"CHICKEN,BROILER,ROTISSERIE,BBQ,BACK MEAT ONLY",62.96,212,21.85,13.87,0.31,0,0.31,33,263,563,0,117,"3 oz"
5746,"CHICkN,BROILR OR FRYRS,BRST,SKNLSS,BNLESS,MEAT ONLY,CKD,BRSD",65.32,157,32.06,3.24,0,0,0,6,343,47,0,116,"3 oz"
43287,"DOVE,CKD (INCL SQUAB)",62,213,23.9,13,0,0,0,17,256,57,2.9,116,"1 cup, chopped or diced"
17411,"LAMB,NZ,IMP,NECK CHOPS,LN & FAT,CKD,BRSD",51.28,307,28.53,21.43,0.03,0,0,52,276,91,0,116,"3 oz"
5743,"TURKEY,RTL PARTS,THIGH,MEAT & SKN,CKD,RSTD",65.12,183,23.95,9.5,0.41,0,0,4,273,101,0,116,"3 oz"
5722,"TURKEY,RTL PARTS,THIGH,MEAT ONLY,CKD,RSTD",66.98,159,25.14,6.25,0.46,0,0,4,296,104,0,116,"3 oz"
1020,"CHEESE,FONTINA",37.92,389,25.6,31.14,1.55,0,1.55,550,64,800,0,116,"1 cup, diced"
5179,"TURKEY FROM WHL,NECK,MEAT ONLY,RAW",75.92,125,16.51,6.04,0,0,0,24,133,233,0,115,"1 oz"
17390,"LAMB,NZ,IMP,HIND-SHANK,LN,CKD,BRSD",60.93,196,32.5,7.37,0,0,0,8,258,72,0,115,"3 oz"
17071,"LAMB,NZ,IMP,FORE-SHANK,LN,CKD,BRSD",59.33,209,33.31,8.4,0,0,0,11,258,77,0,115,"1 serving"
5735,"TURKEY,RTL PARTS,WING,MEAT & SKN,CKD,RSTD",57.34,235,28.74,13.29,0.13,0,0,14,215,106,0,115,"3 oz"
18246,"DANISH PASTRY,FRUIT,ENR",27.1,371,5.4,18.5,47.8,1.9,27.53,46,83,445,3.9,114,"1 oz"
21472,"FAST FOODS,FRIED CHICK,WING,MEAT & SKN & BREADING",44.57,310,21.14,20.09,11.19,0.1,0,67,262,867,0,114,"1 wing, with skin"
15145,"CRAYFISH,MXD SP,WILD,RAW",82.24,77,15.97,0.95,0,0,0,27,302,58,1.2,114,"3 oz"
17089,"VEAL,COMP OF RTL CUTS,LN&FAT,CKD",57.08,231,30.1,11.39,0,0,0,22,325,87,0,114,"3 oz"
1022,"CHEESE,GOUDA",41.46,356,24.94,27.44,2.22,0,2.22,700,121,819,0,114,"1 oz"
17101,"VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,BREADED",53.14,216,28.41,6.27,9.84,0.2,0.57,39,383,455,0,113,"3 oz"
17346,"GAME MEAT,DEER,SHLDR CLOD,LN,CKD,BRSD",59.78,191,36.28,3.95,0,0,0,6,313,52,0,113,"1 serving,  ( 3 oz )"
5685,"CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,RAW",50.37,386,11.11,37.9,0.01,0,0,7,101,139,0,113,"1 oz"
1053,"CREAM,FLUID,HVY WHIPPING",57.81,340,2.84,36.08,2.74,0,2.92,66,95,27,0.6,113,"1 cup,  whipped"
17096,"VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,BREADED",51.31,238,27.29,9.18,9.91,0.3,0.57,39,371,454,0,112,"3 oz"
17077,"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,CKD,BRLD",50.44,315,23.43,23.88,0,0,0,23,159,49,0,112,"3 oz"
21470,"FAST FOODS,FRIED CHICK,DRUMSTK,MEAT & SKN W/ BREADING",51.92,267,21.13,16.92,7.59,0.5,0,24,253,591,0,111,"1 drumstick, with skin"
17333,"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,CKD,BRSD",60.48,193,33.78,5.43,0,0,0,7,316,57,0,111,"1 serving,  ( 3 oz )"
5100,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,RAW",69.19,191,17.52,12.85,0,0,0,11,187,84,0,111,"1 piece"
5714,"TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,RAW",50.08,380,14.35,35.83,0,0,0,4,93,78,0,111,"1 oz"
17403,"LAMB,NZ,IMP,HIND-SHANK,LN & FAT,CKD,BRSD",56.87,247,29.59,14.22,0.04,0,0,8,249,69,0,111,"3 oz"
10861,"PORK,CURED,BACON,CKD,MICROWAVED",20.38,476,39.01,34.12,0.48,0,0,13,525,1783,0,111,"1 slice, cooked"
1052,"CREAM,FLUID,LT WHIPPING",63.5,292,2.17,30.91,2.96,0,2.96,69,97,34,0.6,111,"1 cup,  whipped"
5701,"TURKEY,DK MEAT FROM WHL,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD",62.66,199,25.55,10.81,0,0,0,17,232,206,0,110,"3 oz"
17069,"LAMB,NZ,IMP,FORE-SHANK,LN & FAT,CKD,BRSD",55.58,256,30.35,14.99,0.03,0,0,11,250,74,0,110,"1 serving"
43378,"PORK,CURED,BACON,CKD,BRLD,PAN-FRIED OR RSTD,RED NA",12.32,541,37.04,41.78,1.43,0,0,11,565,1030,0,110,"1 slice, cooked"
17451,"LAMB,AUSTRALIAN,IMP,FRSH,SEAM FAT,CKD",29.25,554,13.81,54.72,1.55,0,0,8,164,53,0,110,""
1023,"CHEESE,GRUYERE",33.19,413,29.81,32.34,0.36,0,0.36,1011,81,714,0,110,"1 oz"
21363,"MCDONALD'S,DELUXE BRKFST,W/ SYRUP & MARGARINE",45.91,285,7.56,15.23,29.48,1,9.88,50,170,437,0.2,109,"1 item, 14.8 oz"
17163,"GAME MEAT,CARIBOU,CKD,RSTD",62.43,167,29.77,4.42,0,0,0,22,310,60,3,109,"3 oz"
5015,"CHICKEN,BROILERS OR FRYERS,SKN ONLY,RAW",54.22,349,13.33,32.35,0,0,0,11,103,63,0,109,"1 unit,  (yield from 1 lb ready-to-cook chicken)"
4001,"FAT,BEEF TALLOW",0,902,0,100,0,0,0,0,0,0,0,109,"1 tbsp"
5166,"TURKEY,WHL,MEAT & SKN,CKD,RSTD",63.52,189,28.55,7.39,0.06,0,0,14,239,103,0,109,"3 oz"
7072,"SALAMI,DRY OR HARD,PORK,BF",41.19,378,21.07,31.65,0.72,0,0.26,24,363,1756,0,108,"1 slice"
17102,"VEAL,LEG (TOP RND),LN,CKD,PAN-FRIED,NOT BREADED",60.68,183,33.17,4.62,0,0,0,7,442,77,0,107,"3 oz"
35211,"CARIBOU,HIND QUARTER,MEAT,CKD (ALASKA NATIVE)",65.47,159,28.81,4.82,0,0,0,5,245,45,0,107,".5 cup"
5333,"CHICKEN,GROUND,CRUMBLES,CKD,PAN-BROWNED",64.92,189,23.28,10.92,0,0,0,8,677,75,0,107,"3 oz, crumbled"
5122,"CHICKEN,STEWING,MEAT & SKN,& GIBLETS & NECK,CKD,STWD",64.24,214,24.88,11.91,0,0,0,13,171,67,1,107,"3 oz"
10173,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,FEET,CKD,SIMMRD",62.85,238,21.94,16.05,0,0,0,0,33,73,0,107,"3 oz"
5004,"CHICKEN,BROILERS OR FRYERS,MEAT&SKN&GIBLETS&NECK,RSTD",60.11,234,26.78,13.27,0.06,0,0,15,212,79,0.5,107,"3 oz"
10860,"PORK,CURED,BACON,CKD,BKD",12.52,548,35.73,43.27,1.35,0,0,10,539,2193,0,107,"1 slice, cooked"
21471,"FAST FOODS,FRIED CHICK,THIGH,MEAT & SKN & BREADING",51.37,274,19.23,18.07,8.68,0.1,0,54,240,747,0,106,"1 thigh, with skin"
5749,"CKN,BRLER/FRYERS,BRST,SKNLS,BNLS,MT ONLY,W ADDED SLN,GRILLED",66.54,148,29.5,3.39,0,0,0,6,420,215,0,106,"3 oz"
5310,"CHICKEN,CORNISH GAME HENS,MEAT ONLY,CKD,RSTD",71.9,134,23.3,3.87,0,0,0,13,250,63,0.6,106,"3 oz"
17109,"VEAL,LOIN,LN,CKD,RSTD",64.59,175,26.32,6.94,0,0,0,21,340,96,0,106,"3 oz"
5667,"GROUND TURKEY,93% LN,7% FAT,PATTIES,BRLD",62.42,207,25.86,11.45,0,0,0,29,247,91,0,106,"3 oz"
17008,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",56.8,243,28.37,13.46,0,0,0,20,257,72,0,106,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)"
5669,"GROUND TURKEY,85% LN,15% FAT,PAN-BROILED CRUMBLES",56.66,258,25.11,17.45,0,0,0,49,276,85,0,106,"3 oz"
4601,"BUTTER,LT,STK,W/SALT",42.1,499,3.3,55.1,0,0,0,48,71,450,0,106,"1 tablespoon"
4602,"BUTTER,LT,STK,WO/SALT",43.2,499,3.3,55.1,0,0,0,48,71,36,0,106,"1 tablespoon"
5200,"TURKEY,FRYER-ROASTERS,MEAT&SKN,CKD,RSTD",65.76,172,28.26,5.72,0,0,0,22,250,66,0,105,"3 oz"
5695,"TURKEY,DK MEAT,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD",66.85,158,26.1,6,0,0,0,16,227,201,0,105,"3 oz"
5725,"TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD",66.85,158,26.1,6,0,0,0,16,227,201,0,105,"3 oz"
5728,"TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD",66.85,158,26.1,6,0,0,0,16,227,201,0,105,"3 oz"
17097,"VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,NOT BREADED",58.34,211,31.75,8.35,0,0,0,6,425,76,0,105,"3 oz"
10208,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,CKD,BRSD",56.16,247,27.74,14.26,0,0,0,33,297,60,0,105,"1 rib, without refuse (yield from 1 cooked rib, with refuse, weighing 141g)"
5670,"GROUND TURKEY,85% LN,15% FAT,PATTIES,BRLD",58.25,249,25.88,16.2,0,0,0,48,242,81,0,105,"3 oz"
10940,"PORK,FRSH,SPARERIBS,LN & FAT,CKD,RSTD",48.11,361,20.89,30.86,0,0,0,19,265,91,0,105,"3 oz"
5674,"CHICKEN,SKN (DRUMSTICKS & THIGHS),RAW",44.91,440,9.58,44.23,0.79,0,0,6,119,51,0,105,"1 oz"
23442,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TONGUE,CKD,BLD",56.95,271,18.31,20.34,3.68,0,0,5,189,57,0,105,"3 oz"
1156,"CHEESE,GOAT,HARD TYPE",29.01,452,30.52,35.59,2.17,0,2.17,895,48,423,0,105,"1 oz"
1166,"CHEESE,MEXICAN,QUESO ASADERO",42.16,356,22.6,28.26,2.87,0,2.87,661,86,705,0,105,"1 cup, diced"
1165,"CHEESE,MEXICAN,QUESO ANEJO",38.06,373,21.44,29.98,4.63,0,4.63,680,87,1131,0,105,"1 cup, crumbled"
1167,"CHEESE,MEXICAN,QUESO CHIHUAHUA",39.13,374,21.56,29.68,5.56,0,5.56,651,52,617,0,105,"1 cup, diced"
5747,"CHCKN,BROLR OR FRYRS,BRST,SKNLSS,BNLESS,MEAT ONLY,CKD,GRILLD",66.14,151,30.54,3.17,0,0,0,5,391,52,0,104,"3 oz"
5666,"GROUND TURKEY,93% LN,7% FAT,PAN-BROILED CRUMBLES",61.05,213,27.1,11.6,0,0,0,31,304,90,0,104,"3 oz"
23420,"BEEF,NZ,IMP,INTERMUSCULAR FAT,RAW",29.04,602,6.97,63.78,0.01,0,0,11,143,32,0,104,"4 oz"
1038,"CHEESE,ROMANO",30.91,387,31.8,26.94,3.63,0,0.73,1064,86,1433,0,104,"1 oz"
19383,"CANDIES,TOFFEE,PREPARED-FROM-RECIPE",0.55,560,1.07,32.75,64.72,0,63.47,34,51,135,0.2,104,"1 piece"
17098,"VEAL,LEG (TOP RND),LN&FAT,CKD,RSTD",66.1,160,27.7,4.65,0,0,0,6,389,68,0,103,"3 oz"
17143,"VEAL,GROUND,CKD,BRLD",66.76,172,24.38,7.56,0,0,0,17,337,83,0,103,"3 oz"
17106,"VEAL,LOIN,LN&FAT,CKD,RSTD",60.73,217,24.8,12.32,0,0,0,19,325,93,0,103,"3 oz"
10205,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN&FAT,CKD,BRSD",53.9,273,26.49,17.71,0,0,0,34,288,58,0,103,"1 rib, without refuse (Yield from 1 cooked rib, with refuse, weighing 140g)"
18133,"CAKE,SPONGE,COMMLY PREP",29.7,290,5.4,2.7,61,0.5,36.66,70,99,623,0,102,"1 oz"
23091,"BEEF,CHUCK FOR STEW,LN & FAT,SEL,CKD,BRSD",60.97,186,32.29,6.34,0,0,0,15,320,68,0,102,"3 oz"
17136,"VEAL,SIRLOIN,LN&FAT,CKD,RSTD",62.66,202,25.14,10.45,0,0,0,13,351,83,0,102,"3 oz"
17359,"LAMB,NZ,IMP,BREAST,LN,CKD,BRSD",54.77,270,28.16,17.53,0,0,0,25,183,86,0,102,"3 oz"
4575,"FAT,TURKEY",0.2,900,0,99.8,0,0,0,0,0,0,0,102,"1 tbsp"
4520,"FAT,MUTTON TALLOW",0,902,0,100,0,0,0,0,0,0,0,102,"1 tbsp"
7921,"BACON & BF STKS",21.6,517,29.1,44.2,0.8,0,0.8,14,385,1420,0,102,"1 oz"
5168,"TURKEY,WHL,MEAT ONLY,CKD,RSTD",66.7,159,29.06,3.84,0,0,0,13,239,101,0,101,"3 oz"
5307,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,RAW",68.18,200,17.15,14.02,0,0,0,11,236,61,0.5,101,"3 oz"
10121,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",65.9,225,16.3,17.2,0,0,0,16,243,110,4.4,101,"1 oz"
4606,"MEAT DRIPPINGS (LARD,BF TALLOW,MUTTON TALLOW)",0,889,0,98.59,0,0,0,0,0,545,0,101,"1 tablespoon"
1017,"CHEESE,CREAM",52.62,350,6.15,34.44,5.52,0,3.76,97,132,314,0,101,"1 tbsp"
10085,"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STEAKS),LN,CKD,BRSD",58,233,26.57,13.2,0,0,0,25,318,60,0,100,"3 oz"
17024,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",51.57,316,25.17,23.08,0,0,0,20,327,77,0,100,"3 oz"
4574,"FAT,DUCK",0.2,882,0,99.8,0,0,0,0,0,0,0,100,"1 tbsp"
10974,"PORK,GROUND,72% LN / 28% FAT,CKD,CRUMBLES",41.67,393,22.83,32.93,1.39,0,0,20,280,94,0,100,"4 oz"
1267,"CHEESE,MEXICAN,QUESO COTIJA",38,366,20,30,3.97,0,0,800,125,1400,0,100,"2 tsp"
7974,"BACON,TURKEY,LO NA",58.93,253,13.33,20,4.8,0,0,10,156,900,24,100,"1 serving"
15231,"OYSTER,PACIFIC,CKD,MOIST HEAT",64.12,163,18.9,4.6,9.9,0,0,16,302,212,12.8,100,"1 medium"
1006,"CHEESE,BRIE",48.42,334,20.75,27.68,0.45,0,0.45,184,152,629,0,100,"1 oz"
1169,"CHEESE,LOW-SODIUM,CHEDDAR OR COLBY",38.98,398,24.35,32.62,1.91,0,0.49,703,112,21,0,100,"1 cup, diced"
1253,"CHEESE,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D",39.61,371,18.13,31.79,3.7,0,2.26,1045,132,1671,0,100,"1 oz"
1042,"CHEESE,PAST PROCESS,AMERICAN,FORT W/ VITAMIN D",39.61,366,18.13,30.71,4.78,0,2.26,1045,132,1671,0,100,"1 oz"
5748,"CKN,BRLER OR FRYERS,BRST,SKNLS,BNLS,MT ONLY,W ADDED SLN,BRSD",68.05,145,28.24,3.61,0,0,0,5,313,172,0,99,"3 oz"
23090,"BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,CKD,BRSD",60.08,191,32.41,6.82,0,0,0,16,319,67,0,99,"3 oz"
10987,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,BNLESS,CKD,RSTD",58.72,219,29.2,11.38,0,0,0,12,486,72,0,99,"1 rack"
10209,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,BONE-IN,CKD,RSTD",58.72,227,29.2,11.38,0,0,0,31,390,91,0,99,"1 rack"
17382,"LAMB,NZ,IMP,SQUARE-CUT SHLDR CHOPS,LN,CKD,BRSD",55.36,255,31.06,14.56,0,0,0,40,213,59,0,99,"3 oz"
17030,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",47.06,361,22.13,29.59,0,0,0,19,270,76,0,99,"3 oz"
13019,"BEEF,RTL CUTS,FAT,RAW",20.21,674,8.21,70.89,0,0,0,26,96,26,0,99,"1 oz"
10977,"PORK,GROUND,72% LN / 28% FAT,CKD,PAN-BROILED",43.85,377,22.59,31.42,1.08,0,0,20,275,91,0,99,"3 oz, grilled patties"
10862,"PORK,CURED,BACON,PRE-SLICED,CKD,PAN-FRIED",23.65,468,33.92,35.09,1.7,0,0,11,499,1684,0,99,"1 slice"
1270,"CHEESE,CHEDDAR,SHARP,SLICED",36.15,410,24.25,33.82,2.13,0,0.27,711,76,644,0,99,"1 slice,  (2/3 oz)"
1009,"CHEESE,CHEDDAR",37.02,404,22.87,33.31,3.09,0,0.48,710,76,653,0,99,"1 cup, diced"
17344,"GAME MEAT,DEER,GROUND,CKD,PAN-BROILED",64.23,187,26.45,8.22,0,0,0,14,364,78,0,98,"1 patty"
23405,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN,CKD,BRSD",59.68,208,32.08,8.89,0,0,0,6,189,38,0,98,"1 serving"
10945,"PORK,FRSH,SHLDR,(BSTN BTT),BLDE (STKS),LN,W/ADDEDSLNCKD,BRSD",59.2,227,27.58,12.14,0,0,0,26,388,154,0,98,"3 oz"
17147,"GAME MEAT,BEAR,CKD,SIMMRD",53.55,259,32.42,13.39,0,0,0,5,263,71,0,98,"3 oz"
10081,"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STKS),LN & FAT,CKD,BRSD",54.95,267,25.07,17.69,0,0,0,26,305,58,0,98,"3 oz"
5091,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKN,RAW",66.47,221,16.52,16.61,0.25,0,0,7,204,81,0,98,"1 thigh, with skin"
13347,"BEEF,CURED,CORNED BF,BRISKET,CKD",59.79,251,18.17,18.98,0.47,0,0,8,145,973,0,98,"3 oz"
1046,"CHEESE FD,PAST PROCESS,AMERICAN,VITAMIN D FORT",44,330,16.86,25.63,8.56,0,5.59,682,255,1284,0,98,"1 cup"
1254,"CHEESE FD,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D",44,330,16.86,25.63,8.56,0,5.59,682,255,1441,0,98,"1 cup"
15141,"CRAB,BLUE,CANNED",79.69,83,17.88,0.74,0,0,0,91,259,563,3.3,97,"1 cup"
15140,"CRAB,BLUE,CKD,MOIST HEAT",79.69,83,17.88,0.74,0,0,0,91,259,395,3.3,97,"1 cup, flaked and pieces"
5647,"OSTRICH,INSIDE STRIP,CKD",66.53,164,29.37,4.26,0,0,0,5,366,73,0,97,"1 serving,  ( 3 oz )"
21464,"FAST FOODS,FRIED CHICK,BREAST,MEAT ONLY,SKN & BRDING REMOVED",65.61,153,27.93,4.54,0,0,0,23,306,512,0,97,"1 breast, without skin"
5713,"TURKEY,RTL PARTS,WING,MEAT ONLY,CKD,RSTD",64.04,170,30.17,5.51,0,0,0,12,207,103,0,97,"3 oz"
17447,"LAMB,AUS,FRSH,RACK,RST,FRNCHED,DNUDED,BONE-IN,LN,0"",CKD,RSTD",66.02,175,26.52,7.63,0,0,0,7,230,72,0,97,"3 oz"
17182,"GAME MEAT,RACCOON,CKD,RSTD",54.3,255,29.2,14.5,0,0,0,14,398,79,0,97,"3 oz"
17225,"LAMB,GROUND,CKD,BRLD",55.09,283,24.75,19.65,0,0,0,22,339,81,0,97,"3 oz"
10978,"PORK,GROUND,84% LN / 16% FAT,CKD,PAN-BROILED",51.97,301,27.14,21.39,0,0,0,20,345,89,0,97,"3 oz, grilled patties"
10864,"PORK,BACON,RENDERED FAT,CKD",0.25,898,0.07,99.5,0,0,0,1,15,27,0,97,"3 oz"
10954,"PORK,FRSH,SHDR,(BSTN BT),BLDE(STKS),LN&FT,WADDEDSLN,CKD,BRSD",56.13,263,25.84,16.94,0.03,0,0,27,370,151,0,97,"3 oz"
7057,"PEPPERONI,BF & PORK,SLICED",28.55,504,19.25,46.28,1.18,0,0,19,274,1582,0,97,"3 oz"
7230,"OSCAR MAYER,SALAMI (HARD)",38.25,368,25.9,28.7,1.6,0,0.2,12,356,1976,0,97,"1 serving,  3 slices"
1090,"MILK,DRY,WHL,W/ ADDED VITAMIN D",2.47,496,26.32,26.71,38.42,0,38.42,912,1330,371,8.6,97,".25 cup"
1212,"MILK,DRY,WHL,WO/ ADDED VITAMIN D",2.47,496,26.32,26.71,38.42,0,38.42,912,1330,371,8.6,97,"1 cup"
23092,"BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD",59.49,194,32.49,7.14,0,0,0,17,315,65,0,96,"3 oz"
10993,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN & FAT,BNLESS,CKD,RSTD",54.61,270,26.4,18.31,0,0,0,13,441,70,0,96,"1 rack"
15230,"OCTOPUS,COMMON,CKD,MOIST HEAT",60.5,164,29.82,2.08,4.4,0,0,106,630,460,8,96,"3 oz"
